innerTemp0,innerTempF,innerHum0,extTemp0,extTempF,extHum0,extHumF,extRad0,extRadF,secondsON
25.6196028177458,25.0303035071942,65.5639808153477,25.4561263489209,25.4599333033573,47.7045113908873,47.744079736211,218.664268585132,219.316958932854,52.4809652278177
1.1091184778312,1.97612853944436,7.79268500032459,4.5097609682698,4.5083539405186,41.9458327880978,41.9640928441622,208.531087044362,208.310380489824,198.06212043148
